,0
45154,Enterococcus_hirae
45155,Escherichia_fergusonii
45156,Streptococcus_pneumoniae
45157,Enterococcus_hirae
45158,Escherichia_fergusonii
45159,Escherichia_fergusonii
45160,Escherichia_coli
45161,Streptococcus_pyogenes
45162,Bacteroides_fragilis
45163,Streptococcus_pyogenes
45164,Staphylococcus_aureus
45165,Bacteroides_fragilis
45166,Streptococcus_pyogenes
45167,Streptococcus_pyogenes
45168,Streptococcus_pyogenes
45169,Streptococcus_pyogenes
45170,Streptococcus_pyogenes
45171,Salmonella_enterica
45172,Staphylococcus_aureus
45173,Streptococcus_pneumoniae
45174,Streptococcus_pneumoniae
45175,Streptococcus_pneumoniae
45176,Streptococcus_pneumoniae
45177,Streptococcus_pyogenes
45178,Streptococcus_pneumoniae
45179,Streptococcus_pyogenes
45180,Streptococcus_pneumoniae
45181,Streptococcus_pneumoniae
45182,Escherichia_fergusonii
45183,Streptococcus_pneumoniae
45184,Escherichia_fergusonii
45185,Streptococcus_pneumoniae
45186,Streptococcus_pyogenes
45187,Streptococcus_pyogenes
45188,Streptococcus_pyogenes
45189,Streptococcus_pneumoniae
45190,Bacteroides_fragilis
45191,Streptococcus_pyogenes
45192,Enterococcus_hirae
45193,Bacteroides_fragilis
45194,Enterococcus_hirae
45195,Klebsiella_pneumoniae
45196,Streptococcus_pyogenes
45197,Escherichia_fergusonii
45198,Streptococcus_pyogenes
45199,Escherichia_fergusonii
45200,Escherichia_fergusonii
45201,Bacteroides_fragilis
45202,Escherichia_fergusonii
45203,Streptococcus_pneumoniae
45204,Streptococcus_pyogenes
45205,Enterococcus_hirae
45206,Salmonella_enterica
45207,Streptococcus_pyogenes
45208,Bacteroides_fragilis
45209,Klebsiella_pneumoniae
45210,Streptococcus_pyogenes
45211,Bacteroides_fragilis
45212,Salmonella_enterica
45213,Escherichia_fergusonii
45214,Streptococcus_pyogenes
45215,Campylobacter_jejuni
45216,Campylobacter_jejuni
45217,Escherichia_coli
45218,Klebsiella_pneumoniae
45219,Streptococcus_pneumoniae
45220,Escherichia_fergusonii
45221,Salmonella_enterica
45222,Staphylococcus_aureus
45223,Bacteroides_fragilis
45224,Enterococcus_hirae
45225,Enterococcus_hirae
45226,Salmonella_enterica
45227,Escherichia_coli
45228,Escherichia_fergusonii
45229,Salmonella_enterica
45230,Escherichia_coli
45231,Escherichia_fergusonii
45232,Campylobacter_jejuni
45233,Streptococcus_pyogenes
45234,Salmonella_enterica
45235,Staphylococcus_aureus
45236,Escherichia_coli
45237,Escherichia_fergusonii
45238,Bacteroides_fragilis
45239,Escherichia_coli
45240,Escherichia_coli
45241,Bacteroides_fragilis
45242,Klebsiella_pneumoniae
45243,Streptococcus_pneumoniae
45244,Streptococcus_pneumoniae
45245,Streptococcus_pneumoniae
45246,Streptococcus_pyogenes
45247,Bacteroides_fragilis
45248,Streptococcus_pneumoniae
45249,Klebsiella_pneumoniae
45250,Bacteroides_fragilis
45251,Escherichia_fergusonii
45252,Escherichia_coli
45253,Escherichia_fergusonii
45254,Streptococcus_pneumoniae
45255,Streptococcus_pneumoniae
45256,Salmonella_enterica
45257,Escherichia_coli
45258,Streptococcus_pneumoniae
45259,Enterococcus_hirae
45260,Streptococcus_pyogenes
45261,Escherichia_fergusonii
45262,Escherichia_coli
45263,Bacteroides_fragilis
45264,Staphylococcus_aureus
45265,Klebsiella_pneumoniae
45266,Enterococcus_hirae
45267,Escherichia_coli
45268,Streptococcus_pneumoniae
45269,Salmonella_enterica
45270,Streptococcus_pyogenes
45271,Escherichia_coli
45272,Streptococcus_pyogenes
45273,Escherichia_coli
45274,Streptococcus_pneumoniae
45275,Escherichia_coli
45276,Streptococcus_pneumoniae
45277,Salmonella_enterica
45278,Enterococcus_hirae
45279,Streptococcus_pyogenes
45280,Enterococcus_hirae
45281,Escherichia_fergusonii
45282,Streptococcus_pneumoniae
45283,Escherichia_coli
45284,Campylobacter_jejuni
45285,Bacteroides_fragilis
45286,Streptococcus_pyogenes
45287,Klebsiella_pneumoniae
45288,Streptococcus_pyogenes
45289,Enterococcus_hirae
45290,Streptococcus_pyogenes
45291,Enterococcus_hirae
45292,Streptococcus_pyogenes
45293,Streptococcus_pneumoniae
45294,Escherichia_coli
45295,Escherichia_coli
45296,Streptococcus_pneumoniae
45297,Enterococcus_hirae
45298,Salmonella_enterica
45299,Escherichia_fergusonii
45300,Salmonella_enterica
45301,Escherichia_coli
45302,Campylobacter_jejuni
45303,Bacteroides_fragilis
45304,Streptococcus_pyogenes
45305,Escherichia_fergusonii
45306,Escherichia_fergusonii
45307,Enterococcus_hirae
45308,Campylobacter_jejuni
45309,Escherichia_coli
45310,Bacteroides_fragilis
45311,Bacteroides_fragilis
45312,Escherichia_fergusonii
45313,Streptococcus_pneumoniae
45314,Bacteroides_fragilis
45315,Enterococcus_hirae
45316,Escherichia_coli
45317,Bacteroides_fragilis
45318,Enterococcus_hirae
45319,Streptococcus_pyogenes
45320,Streptococcus_pyogenes
45321,Enterococcus_hirae
45322,Streptococcus_pneumoniae
45323,Escherichia_fergusonii
45324,Escherichia_coli
45325,Bacteroides_fragilis
45326,Bacteroides_fragilis
45327,Bacteroides_fragilis
45328,Campylobacter_jejuni
45329,Escherichia_fergusonii
45330,Escherichia_coli
45331,Staphylococcus_aureus
45332,Escherichia_fergusonii
45333,Streptococcus_pneumoniae
45334,Streptococcus_pyogenes
45335,Bacteroides_fragilis
45336,Enterococcus_hirae
45337,Bacteroides_fragilis
45338,Streptococcus_pyogenes
45339,Streptococcus_pyogenes
45340,Salmonella_enterica
45341,Streptococcus_pneumoniae
45342,Escherichia_coli
45343,Escherichia_fergusonii
45344,Streptococcus_pneumoniae
45345,Streptococcus_pneumoniae
45346,Enterococcus_hirae
45347,Bacteroides_fragilis
45348,Escherichia_coli
45349,Escherichia_fergusonii
45350,Streptococcus_pneumoniae
45351,Salmonella_enterica
45352,Escherichia_fergusonii
45353,Salmonella_enterica
45354,Enterococcus_hirae
45355,Escherichia_coli
45356,Bacteroides_fragilis
45357,Bacteroides_fragilis
45358,Escherichia_fergusonii
45359,Escherichia_fergusonii
45360,Streptococcus_pneumoniae
45361,Klebsiella_pneumoniae
45362,Enterococcus_hirae
45363,Streptococcus_pneumoniae
45364,Escherichia_fergusonii
45365,Streptococcus_pyogenes
45366,Escherichia_fergusonii
45367,Klebsiella_pneumoniae
45368,Salmonella_enterica
45369,Escherichia_fergusonii
45370,Staphylococcus_aureus
45371,Streptococcus_pyogenes
45372,Streptococcus_pyogenes
45373,Escherichia_fergusonii
45374,Klebsiella_pneumoniae
45375,Salmonella_enterica
45376,Streptococcus_pneumoniae
45377,Escherichia_fergusonii
45378,Streptococcus_pneumoniae
45379,Bacteroides_fragilis
45380,Streptococcus_pneumoniae
45381,Streptococcus_pyogenes
45382,Streptococcus_pyogenes
45383,Bacteroides_fragilis
45384,Streptococcus_pyogenes
45385,Salmonella_enterica
45386,Escherichia_fergusonii
45387,Enterococcus_hirae
45388,Streptococcus_pyogenes
45389,Escherichia_fergusonii
45390,Bacteroides_fragilis
45391,Streptococcus_pneumoniae
45392,Enterococcus_hirae
45393,Escherichia_fergusonii
45394,Escherichia_coli
45395,Bacteroides_fragilis
45396,Campylobacter_jejuni
45397,Bacteroides_fragilis
45398,Streptococcus_pneumoniae
45399,Enterococcus_hirae
45400,Escherichia_fergusonii
45401,Bacteroides_fragilis
45402,Bacteroides_fragilis
45403,Escherichia_fergusonii
45404,Streptococcus_pyogenes
45405,Streptococcus_pneumoniae
45406,Enterococcus_hirae
45407,Klebsiella_pneumoniae
45408,Bacteroides_fragilis
45409,Enterococcus_hirae
45410,Streptococcus_pneumoniae
45411,Escherichia_coli
45412,Bacteroides_fragilis
45413,Klebsiella_pneumoniae
45414,Streptococcus_pneumoniae
45415,Streptococcus_pneumoniae
45416,Bacteroides_fragilis
45417,Escherichia_coli
45418,Klebsiella_pneumoniae
45419,Bacteroides_fragilis
45420,Bacteroides_fragilis
45421,Streptococcus_pneumoniae
45422,Streptococcus_pyogenes
45423,Klebsiella_pneumoniae
45424,Staphylococcus_aureus
45425,Streptococcus_pyogenes
45426,Salmonella_enterica
45427,Bacteroides_fragilis
45428,Campylobacter_jejuni
45429,Bacteroides_fragilis
45430,Escherichia_fergusonii
45431,Klebsiella_pneumoniae
45432,Streptococcus_pyogenes
45433,Streptococcus_pneumoniae
45434,Streptococcus_pneumoniae
45435,Salmonella_enterica
45436,Streptococcus_pneumoniae
45437,Bacteroides_fragilis
45438,Bacteroides_fragilis
45439,Escherichia_fergusonii
45440,Escherichia_coli
45441,Streptococcus_pyogenes
45442,Klebsiella_pneumoniae
45443,Streptococcus_pyogenes
45444,Bacteroides_fragilis
45445,Bacteroides_fragilis
45446,Enterococcus_hirae
45447,Bacteroides_fragilis
45448,Escherichia_coli
45449,Streptococcus_pyogenes
45450,Enterococcus_hirae
45451,Escherichia_coli
45452,Klebsiella_pneumoniae
45453,Bacteroides_fragilis
45454,Salmonella_enterica
45455,Streptococcus_pyogenes
45456,Bacteroides_fragilis
45457,Escherichia_coli
45458,Klebsiella_pneumoniae
45459,Escherichia_coli
45460,Bacteroides_fragilis
45461,Escherichia_fergusonii
45462,Campylobacter_jejuni
45463,Streptococcus_pyogenes
45464,Escherichia_fergusonii
45465,Streptococcus_pyogenes
45466,Enterococcus_hirae
45467,Enterococcus_hirae
45468,Streptococcus_pyogenes
45469,Bacteroides_fragilis
45470,Salmonella_enterica
45471,Escherichia_coli
45472,Salmonella_enterica
45473,Streptococcus_pneumoniae
45474,Streptococcus_pyogenes
45475,Escherichia_coli
45476,Campylobacter_jejuni
45477,Escherichia_coli
45478,Streptococcus_pneumoniae
45479,Campylobacter_jejuni
45480,Staphylococcus_aureus
45481,Enterococcus_hirae
45482,Klebsiella_pneumoniae
45483,Enterococcus_hirae
45484,Staphylococcus_aureus
45485,Escherichia_fergusonii
45486,Escherichia_fergusonii
45487,Streptococcus_pneumoniae
45488,Escherichia_fergusonii
45489,Bacteroides_fragilis
45490,Bacteroides_fragilis
45491,Campylobacter_jejuni
45492,Streptococcus_pyogenes
45493,Enterococcus_hirae
45494,Streptococcus_pneumoniae
45495,Staphylococcus_aureus
45496,Escherichia_coli
45497,Escherichia_coli
45498,Salmonella_enterica
45499,Campylobacter_jejuni
45500,Escherichia_coli
45501,Campylobacter_jejuni
45502,Escherichia_fergusonii
45503,Bacteroides_fragilis
45504,Escherichia_fergusonii
45505,Streptococcus_pyogenes
45506,Streptococcus_pyogenes
45507,Klebsiella_pneumoniae
45508,Streptococcus_pneumoniae
45509,Escherichia_coli
45510,Enterococcus_hirae
45511,Bacteroides_fragilis
45512,Staphylococcus_aureus
45513,Bacteroides_fragilis
45514,Streptococcus_pneumoniae
45515,Escherichia_coli
45516,Escherichia_coli
45517,Streptococcus_pneumoniae
45518,Escherichia_coli
45519,Streptococcus_pyogenes
45520,Escherichia_fergusonii
45521,Streptococcus_pneumoniae
45522,Streptococcus_pyogenes
45523,Staphylococcus_aureus
45524,Bacteroides_fragilis
45525,Enterococcus_hirae
45526,Escherichia_coli
45527,Escherichia_fergusonii
45528,Enterococcus_hirae
45529,Bacteroides_fragilis
45530,Streptococcus_pneumoniae
45531,Enterococcus_hirae
45532,Streptococcus_pyogenes
45533,Streptococcus_pneumoniae
45534,Enterococcus_hirae
45535,Enterococcus_hirae
45536,Streptococcus_pneumoniae
45537,Klebsiella_pneumoniae
45538,Streptococcus_pneumoniae
45539,Escherichia_fergusonii
45540,Escherichia_coli
45541,Streptococcus_pyogenes
45542,Klebsiella_pneumoniae
45543,Streptococcus_pyogenes
45544,Enterococcus_hirae
45545,Enterococcus_hirae
45546,Escherichia_coli
45547,Streptococcus_pneumoniae
45548,Escherichia_coli
45549,Streptococcus_pyogenes
45550,Bacteroides_fragilis
45551,Escherichia_coli
45552,Bacteroides_fragilis
45553,Bacteroides_fragilis
45554,Streptococcus_pneumoniae
45555,Streptococcus_pyogenes
45556,Streptococcus_pneumoniae
45557,Campylobacter_jejuni
45558,Escherichia_fergusonii
45559,Staphylococcus_aureus
45560,Escherichia_fergusonii
45561,Salmonella_enterica
45562,Escherichia_coli
45563,Enterococcus_hirae
45564,Bacteroides_fragilis
45565,Salmonella_enterica
45566,Enterococcus_hirae
45567,Streptococcus_pneumoniae
45568,Escherichia_fergusonii
45569,Enterococcus_hirae
45570,Salmonella_enterica
45571,Escherichia_fergusonii
45572,Streptococcus_pyogenes
45573,Escherichia_fergusonii
45574,Escherichia_coli
45575,Streptococcus_pyogenes
45576,Bacteroides_fragilis
45577,Enterococcus_hirae
45578,Escherichia_coli
45579,Streptococcus_pyogenes
45580,Escherichia_coli
45581,Escherichia_coli
45582,Escherichia_coli
45583,Escherichia_fergusonii
45584,Streptococcus_pyogenes
45585,Klebsiella_pneumoniae
45586,Streptococcus_pneumoniae
45587,Enterococcus_hirae
45588,Escherichia_coli
45589,Klebsiella_pneumoniae
45590,Enterococcus_hirae
45591,Escherichia_coli
45592,Streptococcus_pneumoniae
45593,Streptococcus_pneumoniae
45594,Campylobacter_jejuni
45595,Enterococcus_hirae
45596,Enterococcus_hirae
45597,Streptococcus_pyogenes
45598,Streptococcus_pyogenes
45599,Streptococcus_pneumoniae
45600,Escherichia_coli
45601,Streptococcus_pneumoniae
45602,Salmonella_enterica
45603,Escherichia_fergusonii
45604,Salmonella_enterica
45605,Escherichia_fergusonii
45606,Staphylococcus_aureus
45607,Escherichia_coli
45608,Escherichia_fergusonii
45609,Klebsiella_pneumoniae
45610,Bacteroides_fragilis
45611,Streptococcus_pyogenes
45612,Streptococcus_pneumoniae
45613,Streptococcus_pyogenes
45614,Bacteroides_fragilis
45615,Streptococcus_pyogenes
45616,Bacteroides_fragilis
45617,Escherichia_coli
45618,Bacteroides_fragilis
45619,Streptococcus_pyogenes
45620,Escherichia_coli
45621,Bacteroides_fragilis
45622,Streptococcus_pneumoniae
45623,Bacteroides_fragilis
45624,Salmonella_enterica
45625,Enterococcus_hirae
45626,Escherichia_fergusonii
45627,Streptococcus_pneumoniae
45628,Escherichia_fergusonii
45629,Bacteroides_fragilis
45630,Enterococcus_hirae
45631,Staphylococcus_aureus
45632,Enterococcus_hirae
45633,Klebsiella_pneumoniae
45634,Escherichia_coli
45635,Bacteroides_fragilis
45636,Streptococcus_pneumoniae
45637,Escherichia_fergusonii
45638,Enterococcus_hirae
45639,Streptococcus_pyogenes
45640,Escherichia_coli
45641,Streptococcus_pyogenes
45642,Escherichia_coli
45643,Escherichia_fergusonii
45644,Escherichia_fergusonii
45645,Streptococcus_pneumoniae
45646,Escherichia_fergusonii
45647,Enterococcus_hirae
45648,Escherichia_fergusonii
45649,Klebsiella_pneumoniae
45650,Escherichia_coli
45651,Bacteroides_fragilis
45652,Escherichia_fergusonii
45653,Escherichia_coli
45654,Escherichia_fergusonii
45655,Streptococcus_pyogenes
45656,Salmonella_enterica
45657,Streptococcus_pneumoniae
45658,Bacteroides_fragilis
45659,Escherichia_coli
45660,Streptococcus_pyogenes
45661,Streptococcus_pyogenes
45662,Salmonella_enterica
45663,Escherichia_fergusonii
45664,Streptococcus_pyogenes
45665,Salmonella_enterica
45666,Streptococcus_pneumoniae
45667,Campylobacter_jejuni
45668,Escherichia_fergusonii
45669,Enterococcus_hirae
45670,Enterococcus_hirae
45671,Bacteroides_fragilis
45672,Salmonella_enterica
45673,Escherichia_coli
45674,Bacteroides_fragilis
45675,Streptococcus_pyogenes
45676,Escherichia_fergusonii
45677,Escherichia_coli
45678,Escherichia_coli
45679,Streptococcus_pneumoniae
45680,Salmonella_enterica
45681,Escherichia_coli
45682,Bacteroides_fragilis
45683,Bacteroides_fragilis
45684,Escherichia_coli
45685,Enterococcus_hirae
45686,Streptococcus_pneumoniae
45687,Streptococcus_pneumoniae
45688,Streptococcus_pyogenes
45689,Salmonella_enterica
45690,Enterococcus_hirae
45691,Bacteroides_fragilis
45692,Streptococcus_pyogenes
45693,Bacteroides_fragilis
45694,Streptococcus_pneumoniae
45695,Streptococcus_pyogenes
45696,Enterococcus_hirae
45697,Escherichia_coli
45698,Streptococcus_pneumoniae
45699,Campylobacter_jejuni
45700,Streptococcus_pneumoniae
45701,Escherichia_coli
45702,Escherichia_coli
45703,Escherichia_fergusonii
45704,Enterococcus_hirae
45705,Escherichia_coli
45706,Escherichia_coli
45707,Bacteroides_fragilis
45708,Enterococcus_hirae
45709,Staphylococcus_aureus
45710,Bacteroides_fragilis
45711,Streptococcus_pneumoniae
45712,Enterococcus_hirae
45713,Escherichia_coli
45714,Klebsiella_pneumoniae
45715,Escherichia_fergusonii
45716,Streptococcus_pneumoniae
45717,Enterococcus_hirae
45718,Escherichia_fergusonii
45719,Enterococcus_hirae
45720,Bacteroides_fragilis
45721,Escherichia_coli
45722,Escherichia_fergusonii
45723,Escherichia_coli
45724,Escherichia_fergusonii
45725,Bacteroides_fragilis
45726,Streptococcus_pyogenes
45727,Streptococcus_pyogenes
45728,Bacteroides_fragilis
45729,Streptococcus_pneumoniae
45730,Bacteroides_fragilis
45731,Escherichia_coli
45732,Streptococcus_pyogenes
45733,Escherichia_coli
45734,Escherichia_coli
45735,Enterococcus_hirae
45736,Staphylococcus_aureus
45737,Streptococcus_pneumoniae
45738,Escherichia_fergusonii
45739,Campylobacter_jejuni
45740,Escherichia_coli
45741,Bacteroides_fragilis
45742,Streptococcus_pneumoniae
45743,Streptococcus_pyogenes
45744,Streptococcus_pneumoniae
45745,Klebsiella_pneumoniae
45746,Salmonella_enterica
45747,Campylobacter_jejuni
45748,Salmonella_enterica
45749,Escherichia_fergusonii
45750,Streptococcus_pyogenes
45751,Bacteroides_fragilis
45752,Escherichia_fergusonii
45753,Salmonella_enterica
45754,Salmonella_enterica
45755,Escherichia_coli
45756,Escherichia_coli
45757,Bacteroides_fragilis
45758,Escherichia_coli
45759,Streptococcus_pyogenes
45760,Escherichia_fergusonii
45761,Bacteroides_fragilis
45762,Streptococcus_pneumoniae
45763,Staphylococcus_aureus
45764,Enterococcus_hirae
45765,Streptococcus_pyogenes
45766,Staphylococcus_aureus
45767,Escherichia_coli
45768,Escherichia_coli
45769,Bacteroides_fragilis
45770,Escherichia_coli
45771,Escherichia_coli
45772,Bacteroides_fragilis
45773,Escherichia_coli
45774,Streptococcus_pneumoniae
45775,Bacteroides_fragilis
45776,Enterococcus_hirae
45777,Streptococcus_pyogenes
45778,Enterococcus_hirae
45779,Salmonella_enterica
45780,Staphylococcus_aureus
45781,Klebsiella_pneumoniae
45782,Escherichia_coli
45783,Escherichia_fergusonii
45784,Campylobacter_jejuni
45785,Staphylococcus_aureus
45786,Salmonella_enterica
45787,Enterococcus_hirae
45788,Escherichia_fergusonii
45789,Salmonella_enterica
45790,Escherichia_fergusonii
45791,Streptococcus_pyogenes
45792,Enterococcus_hirae
45793,Enterococcus_hirae
45794,Escherichia_coli
45795,Salmonella_enterica
45796,Streptococcus_pneumoniae
45797,Escherichia_coli
45798,Escherichia_coli
45799,Escherichia_fergusonii
45800,Escherichia_fergusonii
45801,Salmonella_enterica
45802,Streptococcus_pneumoniae
45803,Staphylococcus_aureus
45804,Escherichia_fergusonii
45805,Streptococcus_pneumoniae
45806,Escherichia_coli
45807,Streptococcus_pneumoniae
45808,Enterococcus_hirae
45809,Escherichia_coli
45810,Streptococcus_pneumoniae
45811,Streptococcus_pyogenes
45812,Escherichia_fergusonii
45813,Escherichia_fergusonii
45814,Streptococcus_pyogenes
45815,Streptococcus_pyogenes
45816,Bacteroides_fragilis
45817,Escherichia_fergusonii
45818,Escherichia_fergusonii
45819,Salmonella_enterica
45820,Salmonella_enterica
45821,Escherichia_fergusonii
45822,Bacteroides_fragilis
45823,Bacteroides_fragilis
45824,Streptococcus_pneumoniae
45825,Streptococcus_pyogenes
45826,Streptococcus_pneumoniae
45827,Streptococcus_pneumoniae
45828,Streptococcus_pyogenes
45829,Salmonella_enterica
45830,Staphylococcus_aureus
45831,Bacteroides_fragilis
45832,Streptococcus_pneumoniae
45833,Escherichia_coli
45834,Escherichia_coli
45835,Streptococcus_pyogenes
45836,Streptococcus_pyogenes
45837,Salmonella_enterica
45838,Streptococcus_pyogenes
45839,Enterococcus_hirae
45840,Escherichia_coli
45841,Escherichia_coli
45842,Streptococcus_pyogenes
45843,Bacteroides_fragilis
45844,Escherichia_fergusonii
45845,Salmonella_enterica
45846,Bacteroides_fragilis
45847,Streptococcus_pyogenes
45848,Bacteroides_fragilis
45849,Bacteroides_fragilis
45850,Escherichia_coli
45851,Streptococcus_pneumoniae
45852,Klebsiella_pneumoniae
45853,Streptococcus_pneumoniae
45854,Streptococcus_pyogenes
